PULocationID,day_of_week,pickup_hour,min,p10,p25,p50,p75,p90,max,normalised_busyness
13,1,6,4,16.2,20.0,25.0,31.0,35.0,49,0.024226365098892776
13,1,7,11,40.6,53.0,67.0,79.0,88.80000000000001,131,0.06151225513390745
13,1,8,26,64.2,88.0,113.0,131.0,150.60000000000002,180,0.10371912557963471
13,1,9,21,53.2,70.0,81.0,98.0,106.20000000000002,125,0.09132204031418567
13,1,10,24,45.6,57.0,67.0,80.0,86.0,94,0.08223715340210087
13,1,11,26,52.2,64.0,72.0,82.0,90.0,101,0.09236301693952871
13,1,12,22,55.0,61.0,73.0,87.0,93.60000000000001,106,0.09709472887290622
13,1,13,24,63.2,69.0,76.0,92.0,103.20000000000002,114,0.10324595438629695
13,1,14,28,58.4,67.0,80.0,93.0,100.80000000000001,111,0.10646351850099366
13,1,15,34,63.2,69.0,84.0,92.0,100.80000000000001,115,0.10845083751301221
13,1,16,44,66.4,77.0,93.0,107.0,112.80000000000001,136,0.11687328475442413
13,1,17,44,86.2,100.0,125.0,136.0,145.60000000000002,166,0.14204599223999242
13,1,18,58,85.4,108.0,123.0,139.0,155.20000000000002,183,0.14668306993470237
13,1,19,39,70.6,79.0,105.0,128.0,146.20000000000002,170,0.12236207059714205
13,1,20,35,62.2,81.0,108.0,131.0,149.4,159,0.1109113277183685
13,1,21,24,58.0,75.0,113.0,133.0,146.20000000000002,164,0.10826156903567709
13,1,22,24,45.4,57.0,79.0,92.0,106.80000000000001,123,0.08621179142613797
13,1,23,10,16.0,22.0,32.0,41.0,57.0,82,0.05318444213116306
13,2,0,4,6.0,10.0,14.0,18.0,23.200000000000003,31,0.032838080817639816
13,2,1,2,2.5,3.25,5.5,7.0,8.0,15,0.020819532506860982
13,2,2,1,1.0,1.0,2.0,3.0,3.8000000000000007,5,0.012018548310778839
13,2,3,1,1.0,1.0,1.0,2.0,2.6,3,0.007665373332071543
13,2,4,1,1.0,1.0,1.0,3.0,4.0,5,0.003974638024037096
13,2,5,1,3.0,4.0,5.0,6.0,8.600000000000001,13,0.004353174978707296
13,2,6,2,17.0,21.0,26.5,31.25,38.699999999999996,44,0.024226365098892776
13,2,7,10,45.0,58.5,74.0,86.5,109.0,156,0.06151225513390745
13,2,8,14,67.0,101.0,128.0,142.5,169.0,228,0.10371912557963471
13,2,9,8,59.6,82.75,100.0,112.25,117.0,147,0.09132204031418567
13,2,10,29,52.0,60.5,71.5,83.0,93.8,113,0.08223715340210087
13,2,11,39,56.0,67.75,79.5,90.0,94.0,115,0.09236301693952871
13,2,12,49,58.2,69.0,74.0,85.25,95.0,115,0.09709472887290622
13,2,13,57,66.3,77.0,88.0,95.25,101.0,118,0.10324595438629695
13,2,14,55,65.0,77.0,87.0,97.0,105.0,132,0.10646351850099366
13,2,15,59,67.3,75.0,86.0,95.25,101.8,118,0.10845083751301221
13,2,16,38,75.1,87.0,98.0,110.0,122.8,140,0.11687328475442413
13,2,17,22,94.1,114.0,128.0,138.0,142.0,163,0.14204599223999242
13,2,18,40,88.5,116.75,131.0,147.25,158.5,187,0.14668306993470237
13,2,19,32,85.9,106.0,118.0,134.25,143.9,179,0.12236207059714205
13,2,20,28,80.1,93.0,107.5,123.25,140.0,170,0.1109113277183685
13,2,21,24,66.5,95.75,118.5,134.25,153.0,167,0.10826156903567709
13,2,22,15,48.300000000000004,66.75,90.0,102.0,111.8,139,0.08621179142613797
13,2,23,13,26.6,32.0,39.5,56.75,63.400000000000006,76,0.05318444213116306
13,3,0,5,10.0,14.0,16.0,21.0,24.0,36,0.032838080817639816
13,3,1,2,5.0,5.5,7.0,9.5,12.600000000000001,17,0.020819532506860982
13,3,2,1,1.7000000000000002,2.0,3.0,4.0,6.300000000000001,12,0.012018548310778839
13,3,3,2,2.0,2.0,3.0,3.0,3.6,4,0.007665373332071543
13,3,4,1,1.3,2.0,2.0,3.0,4.0,5,0.003974638024037096
13,3,5,1,4.0,4.0,5.0,7.0,8.800000000000004,11,0.004353174978707296
13,3,6,4,17.1,21.75,32.0,39.5,48.8,64,0.024226365098892776
13,3,7,4,38.2,61.25,76.0,103.0,119.69999999999999,138,0.06151225513390745
13,3,8,5,65.10000000000001,99.25,122.0,149.5,171.5,229,0.10371912557963471
13,3,9,18,69.1,78.0,93.0,107.0,120.9,145,0.09132204031418567
13,3,10,29,54.1,61.75,75.0,79.75,92.9,109,0.08223715340210087
13,3,11,37,62.0,71.75,79.0,86.25,92.9,102,0.09236301693952871
13,3,12,46,57.2,69.0,81.5,88.25,95.9,102,0.09709472887290622
13,3,13,57,68.1,75.0,86.0,97.0,102.9,120,0.10324595438629695
13,3,14,48,69.2,75.75,86.5,95.5,103.8,120,0.10646351850099366
13,3,15,61,73.0,77.75,87.5,97.75,110.0,130,0.10845083751301221
13,3,16,49,74.1,87.0,101.5,111.0,122.9,138,0.11687328475442413
13,3,17,44,103.1,113.75,126.5,138.25,151.9,178,0.14204599223999242
13,3,18,33,111.0,127.75,143.5,152.0,170.7,190,0.14668306993470237
13,3,19,47,84.3,101.75,125.0,138.5,152.39999999999998,161,0.12236207059714205
13,3,20,32,82.1,99.0,119.5,135.0,150.7,178,0.1109113277183685
13,3,21,34,69.60000000000001,94.5,115.0,142.25,161.7,175,0.10826156903567709
13,3,22,22,47.900000000000006,77.0,97.0,115.75,133.9,155,0.08621179142613797
13,3,23,8,36.0,47.5,60.0,71.0,88.0,108,0.05318444213116306
13,4,0,8,18.6,25.0,30.0,39.0,48.60000000000001,78,0.032838080817639816
13,4,1,3,9.0,12.0,14.0,20.0,22.6,31,0.020819532506860982
13,4,2,2,4.2,6.0,7.0,10.0,11.8,15,0.012018548310778839
13,4,3,1,1.2000000000000002,3.0,4.5,7.5,9.9,12,0.007665373332071543
13,4,4,3,3.0,4.0,5.0,6.5,8.8,14,0.003974638024037096
13,4,5,2,2.0,4.0,5.0,7.0,8.800000000000004,16,0.004353174978707296
13,4,6,5,12.0,16.0,22.5,30.0,35.9,44,0.024226365098892776
13,4,7,9,24.3,35.0,46.0,59.0,75.9,96,0.06151225513390745
13,4,8,21,43.1,53.25,64.5,83.5,95.69999999999999,128,0.10371912557963471
13,4,9,32,50.0,56.75,65.0,73.25,81.0,90,0.09132204031418567
13,4,10,37,48.0,52.75,59.5,67.5,75.9,97,0.08223715340210087
13,4,11,36,51.2,58.75,65.5,77.0,84.9,105,0.09236301693952871
13,4,12,43,52.300000000000004,64.5,75.0,81.0,86.8,107,0.09709472887290622
13,4,13,45,61.1,66.75,75.0,86.25,96.5,115,0.10324595438629695
13,4,14,52,62.400000000000006,69.0,83.0,91.25,99.0,120,0.10646351850099366
13,4,15,55,66.1,78.25,87.5,99.25,105.8,124,0.10845083751301221
13,4,16,64,72.4,83.0,91.0,107.5,120.19999999999999,129,0.11687328475442413
13,4,17,62,81.5,94.25,113.5,129.75,147.5,160,0.14204599223999242
13,4,18,48,77.9,104.0,128.0,137.25,160.8,191,0.14668306993470237
13,4,19,47,72.2,85.25,103.5,126.25,137.39999999999998,156,0.12236207059714205
13,4,20,40,60.0,63.5,81.5,98.0,107.9,122,0.1109113277183685
13,4,21,36,46.5,57.75,69.0,79.25,84.0,94,0.10826156903567709
13,4,22,30,43.300000000000004,52.75,67.5,76.25,91.5,102,0.08621179142613797
13,4,23,24,34.1,42.0,60.5,71.0,82.0,100,0.05318444213116306
13,5,0,8,24.9,40.0,52.5,65.75,72.2,114,0.032838080817639816
13,5,1,11,29.0,33.75,39.0,46.75,52.7,69,0.020819532506860982
13,5,2,5,17.0,23.0,27.0,30.0,35.8,37,0.012018548310778839
13,5,3,5,9.0,14.0,16.0,18.0,23.2,28,0.007665373332071543
13,5,4,1,4.7,5.0,8.0,9.25,11.0,13,0.003974638024037096
13,5,5,1,1.5,2.0,3.0,4.0,5.0,6,0.004353174978707296
13,5,6,1,3.0,3.0,5.0,6.25,8.0,12,0.024226365098892776
13,5,7,2,4.1000000000000005,8.0,11.0,15.0,17.0,36,0.06151225513390745
13,5,8,9,14.0,18.0,24.0,28.0,31.9,50,0.10371912557963471
13,5,9,18,27.1,32.75,45.5,53.25,56.9,73,0.09132204031418567
13,5,10,35,44.2,53.0,62.0,70.25,78.8,92,0.08223715340210087
13,5,11,44,55.1,62.25,74.5,84.25,99.8,115,0.09236301693952871
13,5,12,56,66.1,73.5,86.0,96.5,104.9,147,0.09709472887290622
13,5,13,50,64.2,78.0,86.5,100.75,108.8,119,0.10324595438629695
13,5,14,51,70.2,79.75,87.0,102.75,119.9,129,0.10646351850099366
13,5,15,49,71.2,82.5,91.5,105.0,111.8,138,0.10845083751301221
13,5,16,57,74.0,82.25,89.0,101.0,106.8,116,0.11687328475442413
13,5,17,43,76.3,80.75,93.0,111.75,127.8,145,0.14204599223999242
13,5,18,44,67.1,76.75,94.0,108.25,122.0,134,0.14668306993470237
13,5,19,36,54.2,65.5,83.5,100.25,107.9,132,0.12236207059714205
13,5,20,35,45.1,53.75,68.5,80.25,91.9,107,0.1109113277183685
13,5,21,29,39.5,51.5,62.0,68.75,82.0,92,0.10826156903567709
13,5,22,29,40.5,49.5,66.0,77.75,88.0,92,0.08621179142613797
13,5,23,23,38.1,48.75,66.0,77.5,88.6,107,0.05318444213116306
13,6,0,8,30.1,43.0,54.0,63.25,73.9,92,0.032838080817639816
13,6,1,15,26.4,34.75,44.0,49.0,55.300000000000004,70,0.020819532506860982
13,6,2,12,19.1,21.0,27.0,31.25,37.7,47,0.012018548310778839
13,6,3,7,12.0,15.25,18.5,23.0,26.5,47,0.007665373332071543
13,6,4,5,5.1,6.25,8.0,10.75,11.900000000000002,14,0.003974638024037096
13,6,5,1,2.0,2.0,3.0,5.0,6.0,7,0.004353174978707296
13,6,6,1,1.0,2.75,3.0,6.0,7.100000000000001,14,0.024226365098892776
13,6,7,1,3.4000000000000004,5.0,7.0,10.0,12.600000000000001,27,0.06151225513390745
13,6,8,2,11.0,15.75,18.5,22.0,25.0,33,0.10371912557963471
13,6,9,15,25.0,30.0,36.0,42.5,46.0,54,0.09132204031418567
13,6,10,4,37.2,43.0,51.5,60.0,68.69999999999999,86,0.08223715340210087
13,6,11,6,43.400000000000006,51.75,65.5,71.0,81.0,101,0.09236301693952871
13,6,12,10,52.2,62.75,71.5,84.0,97.8,117,0.09709472887290622
13,6,13,37,52.2,64.5,73.0,88.25,97.8,115,0.10324595438629695
13,6,14,27,59.1,67.75,74.0,88.5,97.9,103,0.10646351850099366
13,6,15,44,54.2,61.75,71.5,86.25,93.9,104,0.10845083751301221
13,6,16,39,54.300000000000004,61.0,77.0,89.0,94.0,110,0.11687328475442413
13,6,17,29,48.1,61.75,70.5,80.5,88.8,98,0.14204599223999242
13,6,18,28,46.0,50.5,63.5,71.75,83.0,98,0.14668306993470237
13,6,19,17,36.2,42.5,47.5,58.25,68.0,76,0.12236207059714205
13,6,20,24,29.0,31.75,39.0,45.25,51.0,66,0.1109113277183685
13,6,21,9,22.0,27.75,34.5,40.25,45.0,72,0.10826156903567709
13,6,22,5,12.0,18.0,22.0,30.0,33.9,48,0.08621179142613797
13,6,23,7,8.0,9.0,13.0,17.0,21.0,61,0.05318444213116306
24,0,0,3,3.0,5.0,8.0,9.0,12.0,54,0.019116116210845083
24,0,1,1,2.0,3.0,4.0,5.0,8.0,55,0.010977571685435792
24,0,2,1,1.0,1.0,3.0,4.0,6.4,54,0.006340493990725844
24,0,3,1,1.0,2.0,2.0,2.5,5.0,39,0.004447809217374845
24,0,4,1,1.0,2.0,3.0,4.0,5.600000000000001,8,0.0036907353080344466
24,0,5,1,2.0,2.0,3.0,6.0,6.600000000000001,8,0.003028295637361597
24,0,6,3,4.0,6.0,8.0,10.0,11.800000000000004,16,0.008800984196082143
24,0,7,5,8.4,14.0,24.0,29.0,32.0,35,0.028295637361597424
24,0,8,2,13.2,22.0,29.0,35.0,38.800000000000004,47,0.035961010693668964
24,0,9,5,19.2,21.0,23.0,28.0,33.60000000000001,38,0.03492003406832592
24,0,10,13,17.2,19.0,23.0,26.0,30.0,37,0.036623450364341815
24,0,11,10,15.2,19.0,22.0,27.0,30.800000000000004,37,0.03605564493233652
24,0,12,13,18.4,23.0,25.0,29.0,32.800000000000004,46,0.04116589382038421
24,0,13,13,18.2,21.0,25.0,32.0,36.0,42,0.041639065013721964
24,0,14,16,22.2,26.0,30.0,34.0,38.800000000000004,61,0.044951263367086214
24,0,15,18,23.6,31.0,34.0,37.0,40.800000000000004,46,0.0491151698684584
24,0,16,13,23.2,26.0,32.0,36.0,39.800000000000004,47,0.04722248509510741
24,0,17,18,22.2,31.0,35.0,39.0,43.0,51,0.0546039557111763
24,0,18,10,25.4,33.0,37.0,45.0,52.800000000000004,65,0.05734834863253525
24,0,19,17,21.0,25.0,29.0,34.0,39.0,43,0.04826346172045046
24,0,20,11,19.0,21.0,28.0,33.0,38.60000000000001,45,0.04419418945774581
24,0,21,14,17.2,20.0,27.0,32.0,36.0,44,0.04353174978707296
24,0,22,8,13.0,16.0,19.0,26.0,30.800000000000004,59,0.038516135137692815
24,0,23,5,9.8,11.0,13.0,16.0,22.200000000000003,30,0.029241979748272924
24,1,0,3,4.0,5.0,7.0,9.0,11.0,13,0.019116116210845083
24,1,1,1,1.0,2.0,3.0,5.0,7.200000000000003,13,0.010977571685435792
24,1,2,1,1.0,1.0,2.0,3.0,3.0,7,0.006340493990725844
24,1,3,1,1.1,2.0,2.0,3.25,4.0,5,0.004447809217374845
24,1,4,1,1.0,2.0,3.0,3.25,4.300000000000001,8,0.0036907353080344466
24,1,5,1,1.2000000000000002,2.0,3.0,4.0,5.0,8,0.003028295637361597
24,1,6,2,3.2,5.0,7.0,10.0,13.0,16,0.008800984196082143
24,1,7,6,13.0,17.0,27.0,32.0,34.0,57,0.028295637361597424
24,1,8,9,18.2,23.0,30.0,37.0,42.800000000000004,56,0.035961010693668964
24,1,9,14,20.2,25.0,27.0,32.0,33.800000000000004,52,0.03492003406832592
24,1,10,16,19.0,23.0,27.0,31.0,33.800000000000004,41,0.036623450364341815
24,1,11,14,20.2,23.0,26.0,29.0,32.0,43,0.03605564493233652
24,1,12,18,21.0,26.0,30.0,33.0,37.60000000000001,44,0.04116589382038421
24,1,13,19,20.2,24.0,29.0,32.0,37.800000000000004,44,0.041639065013721964
24,1,14,16,23.2,28.0,32.0,36.0,40.800000000000004,45,0.044951263367086214
24,1,15,17,26.2,30.0,34.0,43.0,48.60000000000001,57,0.0491151698684584
24,1,16,20,24.0,28.0,33.0,41.0,44.0,52,0.04722248509510741
24,1,17,18,28.0,32.0,39.0,46.0,51.800000000000004,60,0.0546039557111763
24,1,18,24,27.2,33.0,44.0,51.0,60.800000000000004,72,0.05734834863253525
24,1,19,19,27.4,31.0,36.0,42.0,52.00000000000002,84,0.04826346172045046
24,1,20,13,20.2,26.0,34.0,40.0,46.0,62,0.04419418945774581
24,1,21,15,19.8,29.0,37.0,42.0,47.800000000000004,64,0.04353174978707296
24,1,22,10,18.2,26.0,31.0,39.0,41.0,68,0.038516135137692815
24,1,23,6,10.0,13.75,18.5,24.0,29.799999999999997,40,0.029241979748272924
24,2,0,2,4.5,7.0,10.0,11.75,14.0,20,0.019116116210845083
24,2,1,2,2.0,3.0,5.0,6.0,7.900000000000002,10,0.010977571685435792
24,2,2,1,1.0,2.0,2.0,3.0,4.0,5,0.006340493990725844
24,2,3,1,1.0,1.75,2.5,3.25,4.6,6,0.004447809217374845
24,2,4,1,1.3000000000000003,2.0,3.0,3.0,5.699999999999999,8,0.0036907353080344466
24,2,5,1,1.0,2.0,3.0,4.0,4.700000000000003,7,0.003028295637361597
24,2,6,1,4.0,5.0,7.0,9.25,11.0,16,0.008800984196082143
24,2,7,5,14.100000000000001,17.0,26.5,31.25,38.9,46,0.028295637361597424
24,2,8,12,23.0,28.75,35.0,41.25,44.9,61,0.035961010693668964
24,2,9,6,22.0,25.75,29.5,34.0,36.9,47,0.03492003406832592
24,2,10,15,20.0,22.75,27.0,29.25,34.0,40,0.036623450364341815
24,2,11,13,17.0,21.0,26.0,30.25,32.0,38,0.03605564493233652
24,2,12,13,22.1,24.75,28.5,31.25,34.0,41,0.04116589382038421
24,2,13,13,21.0,24.0,29.0,34.25,37.0,45,0.041639065013721964
24,2,14,15,23.1,27.75,31.5,36.25,40.8,55,0.044951263367086214
24,2,15,23,27.1,31.75,38.0,43.0,52.599999999999994,76,0.0491151698684584
24,2,16,19,26.3,32.75,39.0,42.25,51.599999999999994,67,0.04722248509510741
24,2,17,13,31.3,38.75,46.0,53.25,65.5,85,0.0546039557111763
24,2,18,24,34.1,38.75,47.5,55.0,63.8,93,0.05734834863253525
24,2,19,21,27.3,33.75,39.5,49.0,54.8,75,0.04826346172045046
24,2,20,21,26.1,33.0,39.0,44.0,55.599999999999994,74,0.04419418945774581
24,2,21,13,24.0,31.0,37.5,44.25,51.0,92,0.04353174978707296
24,2,22,14,20.1,27.0,33.0,42.0,47.8,89,0.038516135137692815
24,2,23,7,15.0,17.0,21.5,27.5,31.0,52,0.029241979748272924
24,3,0,3,6.6000000000000005,8.0,11.0,12.5,17.0,30,0.019116116210845083
24,3,1,2,2.7,3.25,5.0,8.0,9.0,12,0.010977571685435792
24,3,2,2,2.0,3.0,3.0,4.0,5.0,7,0.006340493990725844
24,3,3,1,2.0,2.0,3.0,4.0,4.0,4,0.004447809217374845
24,3,4,1,1.0,1.0,2.5,3.25,4.0,5,0.0036907353080344466
24,3,5,1,2.0,2.0,4.0,6.0,8.0,11,0.003028295637361597
24,3,6,1,4.0,5.0,9.0,11.0,13.899999999999999,29,0.008800984196082143
24,3,7,8,14.0,22.0,29.0,35.25,40.9,51,0.028295637361597424
24,3,8,12,25.0,29.5,37.0,42.0,48.0,54,0.035961010693668964
24,3,9,15,20.0,24.0,26.0,31.0,33.9,50,0.03492003406832592
24,3,10,8,21.0,23.0,27.5,31.0,33.8,54,0.036623450364341815
24,3,11,18,22.0,24.75,27.0,30.0,35.8,46,0.03605564493233652
24,3,12,12,21.0,24.75,29.0,32.25,37.8,42,0.04116589382038421
24,3,13,17,25.0,28.0,31.5,38.0,42.8,54,0.041639065013721964
24,3,14,13,24.200000000000003,29.0,35.0,39.25,41.9,56,0.044951263367086214
24,3,15,25,29.1,33.0,40.0,45.0,51.0,72,0.0491151698684584
24,3,16,21,27.0,30.75,37.0,43.25,48.8,94,0.04722248509510741
24,3,17,16,34.1,38.0,48.0,55.25,59.0,93,0.0546039557111763
24,3,18,20,34.1,39.75,48.0,54.0,60.0,106,0.05734834863253525
24,3,19,17,33.0,37.0,39.5,45.25,56.699999999999996,80,0.04826346172045046
24,3,20,9,29.200000000000003,34.75,39.5,46.25,51.699999999999996,62,0.04419418945774581
24,3,21,11,25.200000000000003,31.0,40.0,47.25,54.9,71,0.04353174978707296
24,3,22,19,26.0,32.0,41.0,45.0,50.0,71,0.038516135137692815
24,3,23,9,19.0,23.0,29.0,37.0,42.0,51,0.029241979748272924
24,4,0,3,9.0,13.25,17.0,20.75,23.0,40,0.019116116210845083
24,4,1,4,5.0,6.0,8.0,11.0,14.0,21,0.010977571685435792
24,4,2,1,3.0,3.0,4.5,6.0,9.399999999999999,25,0.006340493990725844
24,4,3,1,1.7000000000000002,2.0,3.0,3.25,5.0,11,0.004447809217374845
24,4,4,1,1.0,2.0,3.0,5.0,6.0,13,0.0036907353080344466
24,4,5,1,2.0,3.0,4.0,6.0,8.399999999999999,10,0.003028295637361597
24,4,6,2,5.0,6.0,8.5,12.0,15.0,22,0.008800984196082143
24,4,7,5,10.100000000000001,16.5,28.0,32.0,34.9,52,0.028295637361597424
24,4,8,14,19.0,23.75,29.0,36.25,42.0,56,0.035961010693668964
24,4,9,15,20.200000000000003,25.75,29.0,33.25,37.9,71,0.03492003406832592
24,4,10,16,19.0,22.75,28.0,31.0,34.9,54,0.036623450364341815
24,4,11,19,23.0,25.75,30.5,34.25,38.9,51,0.03605564493233652
24,4,12,16,21.200000000000003,27.75,32.0,35.25,38.0,65,0.04116589382038421
24,4,13,19,27.0,29.0,35.0,39.25,45.9,55,0.041639065013721964
24,4,14,17,27.0,34.75,40.0,44.0,50.9,68,0.044951263367086214
24,4,15,25,33.1,37.75,44.0,50.0,57.9,65,0.0491151698684584
24,4,16,21,30.0,36.0,40.5,47.5,56.9,75,0.04722248509510741
24,4,17,21,30.1,36.75,48.0,58.25,67.0,93,0.0546039557111763
24,4,18,26,36.0,47.0,52.0,62.0,70.9,78,0.05734834863253525
24,4,19,14,30.1,38.75,45.0,53.25,58.8,67,0.04826346172045046
24,4,20,17,24.0,28.0,34.5,43.0,47.0,69,0.04419418945774581
24,4,21,13,24.0,27.75,36.0,42.0,47.8,60,0.04353174978707296
24,4,22,14,21.1,29.75,35.0,43.5,50.599999999999994,60,0.038516135137692815
24,4,23,11,15.400000000000002,24.75,32.0,38.25,45.9,62,0.029241979748272924
24,5,0,6,14.0,19.0,26.0,32.0,37.0,54,0.019116116210845083
24,5,1,7,10.9,15.0,19.0,22.75,24.1,37,0.010977571685435792
24,5,2,4,7.6000000000000005,10.0,13.0,16.5,18.799999999999997,24,0.006340493990725844
24,5,3,4,5.9,6.75,8.0,10.0,13.200000000000003,19,0.004447809217374845
24,5,4,2,3.0,4.0,5.0,8.0,9.2,19,0.0036907353080344466
24,5,5,1,1.0,2.0,3.0,5.0,6.0,7,0.003028295637361597
24,5,6,3,4.0,4.0,7.0,8.0,10.899999999999999,13,0.008800984196082143
24,5,7,2,6.0,8.75,11.0,15.0,17.9,28,0.028295637361597424
24,5,8,5,8.100000000000001,13.0,19.5,25.0,28.9,48,0.035961010693668964
24,5,9,9,15.200000000000001,22.75,29.0,35.0,43.8,66,0.03492003406832592
24,5,10,11,19.3,25.0,33.0,40.25,45.8,58,0.036623450364341815
24,5,11,13,25.1,28.75,34.0,40.0,49.8,68,0.03605564493233652
24,5,12,15,25.200000000000003,31.75,38.5,45.25,56.599999999999994,70,0.04116589382038421
24,5,13,18,25.200000000000003,32.0,40.5,46.25,54.0,72,0.041639065013721964
24,5,14,19,28.1,34.0,38.0,47.25,54.8,75,0.044951263367086214
24,5,15,19,25.1,30.75,40.5,48.0,52.9,73,0.0491151698684584
24,5,16,16,24.1,33.0,38.0,47.5,55.0,69,0.04722248509510741
24,5,17,22,28.0,32.75,43.5,55.25,64.0,85,0.0546039557111763
24,5,18,22,31.200000000000003,36.5,46.5,59.25,67.8,90,0.05734834863253525
24,5,19,19,30.1,35.75,42.0,50.25,59.8,83,0.04826346172045046
24,5,20,19,27.0,30.0,37.0,48.5,54.9,64,0.04419418945774581
24,5,21,12,23.1,28.75,37.5,47.25,56.0,78,0.04353174978707296
24,5,22,11,25.0,26.75,34.5,48.0,56.0,74,0.038516135137692815
24,5,23,13,15.200000000000001,26.75,36.5,43.25,47.9,81,0.029241979748272924
24,6,0,7,16.8,21.75,29.0,36.0,42.1,53,0.019116116210845083
24,6,1,4,11.600000000000001,14.0,21.0,26.0,30.400000000000006,36,0.010977571685435792
24,6,2,5,7.9,10.0,13.0,17.25,23.1,35,0.006340493990725844
24,6,3,5,6.0,8.0,10.0,12.0,13.799999999999997,20,0.004447809217374845
24,6,4,2,3.0,4.0,7.0,9.0,11.0,15,0.0036907353080344466
24,6,5,1,1.3000000000000003,2.0,3.0,4.0,6.0,8,0.003028295637361597
24,6,6,2,4.0,5.0,7.0,11.0,13.0,18,0.008800984196082143
24,6,7,3,6.0,8.0,11.0,15.0,16.0,25,0.028295637361597424
24,6,8,4,9.100000000000001,13.0,17.5,22.25,26.9,34,0.035961010693668964
24,6,9,9,18.1,22.0,28.0,35.0,38.0,54,0.03492003406832592
24,6,10,18,24.1,29.0,35.0,43.25,48.0,59,0.036623450364341815
24,6,11,9,22.0,27.0,32.0,36.0,42.9,64,0.03605564493233652
24,6,12,17,24.1,32.75,41.5,47.0,49.9,66,0.04116589382038421
24,6,13,17,24.1,29.0,37.0,47.75,53.0,62,0.041639065013721964
24,6,14,21,24.0,28.75,38.0,48.0,58.699999999999996,67,0.044951263367086214
24,6,15,17,23.0,27.0,36.0,46.0,51.0,75,0.0491151698684584
24,6,16,19,24.1,27.75,37.0,44.25,51.0,55,0.04722248509510741
24,6,17,22,24.1,30.75,36.0,43.0,50.8,65,0.0546039557111763
24,6,18,12,23.0,28.0,35.0,42.25,46.9,63,0.05734834863253525
24,6,19,13,17.0,23.75,31.0,38.25,44.9,65,0.04826346172045046
24,6,20,14,19.0,20.75,28.5,33.0,38.9,45,0.04419418945774581
24,6,21,6,15.100000000000001,18.0,22.0,28.0,30.9,38,0.04353174978707296
24,6,22,8,10.0,12.0,17.0,21.0,25.9,33,0.038516135137692815
24,6,23,2,6.800000000000001,8.0,11.0,15.0,17.200000000000003,49,0.029241979748272924
41,0,0,5,8.0,10.5,13.0,17.0,23.0,77,0.03633954764833917
41,0,1,3,5.0,5.75,7.0,9.25,12.0,140,0.02025172707485568
41,0,2,2,3.1,4.25,6.0,11.0,12.800000000000004,103,0.012964890697454339
41,0,3,2,2.0,3.0,4.0,6.0,9.0,66,0.008990252673417241
41,0,4,2,2.9000000000000004,4.0,5.0,8.0,12.100000000000001,35,0.008138544525409293
41,0,5,1,3.0,5.0,7.0,9.0,11.0,25,0.006908299422731144
41,0,6,3,7.0,10.0,13.0,18.0,20.800000000000004,30,0.016466357528153685
41,0,7,8,13.0,21.0,28.0,42.0,52.60000000000001,69,0.03671808460300937
41,0,8,6,15.4,27.0,35.0,45.0,52.60000000000001,63,0.04637077694709946
41,0,9,9,17.2,22.0,28.0,32.0,36.60000000000001,51,0.041355162297719315
41,0,10,7,17.0,21.0,24.0,31.0,38.60000000000001,42,0.04050345414971136
41,0,11,18,21.2,24.0,28.0,34.0,36.0,38,0.04523516608308886
41,0,12,11,22.2,25.0,30.0,34.0,36.800000000000004,42,0.051859562789817355
41,0,13,16,26.0,29.0,33.0,37.0,40.0,52,0.053562979085833254
41,0,14,25,32.0,34.0,39.0,44.0,47.800000000000004,59,0.06103908394056969
41,0,15,22,32.2,36.0,40.0,48.0,52.800000000000004,68,0.0648244534872717
41,0,16,23,30.2,36.0,43.0,49.0,53.800000000000004,63,0.06529762468060944
41,0,17,27,36.2,42.0,48.0,60.0,65.0,84,0.07760007570739093
41,0,18,26,35.2,39.0,45.0,57.0,60.0,69,0.07920885776473928
41,0,19,13,26.2,33.0,40.0,47.0,52.0,58,0.07021860509132204
41,0,20,16,29.0,32.75,39.0,45.25,52.0,67,0.06662250402195513
41,0,21,17,26.2,31.0,38.0,49.0,54.0,75,0.07059714204599224
41,0,22,13,19.200000000000003,26.0,35.5,44.25,50.8,79,0.07040787356865714
41,0,23,9,13.8,20.0,25.0,28.0,33.60000000000001,52,0.05564493233651935
41,1,0,3,7.2,10.0,15.0,18.5,21.800000000000004,32,0.03633954764833917
41,1,1,3,3.9000000000000004,5.25,6.0,7.0,8.100000000000001,12,0.02025172707485568
41,1,2,2,3.0,3.0,4.0,5.0,6.300000000000001,10,0.012964890697454339
41,1,3,2,2.0,3.0,4.0,5.0,5.199999999999999,7,0.008990252673417241
41,1,4,1,1.0,2.0,3.0,5.0,6.0,13,0.008138544525409293
41,1,5,1,2.4000000000000004,3.0,5.0,7.0,9.600000000000001,11,0.006908299422731144
41,1,6,4,7.1000000000000005,10.0,13.0,16.0,18.0,20,0.016466357528153685
41,1,7,12,20.0,25.0,32.0,42.0,48.800000000000004,68,0.03671808460300937
41,1,8,12,22.2,32.0,39.0,50.0,58.40000000000001,90,0.04637077694709946
41,1,9,10,20.0,24.0,28.0,32.0,37.800000000000004,42,0.041355162297719315
41,1,10,14,19.2,23.0,27.0,31.0,35.0,48,0.04050345414971136
41,1,11,14,22.0,27.0,30.0,35.0,39.800000000000004,45,0.04523516608308886
