PULocationID,hour,day_of_week,p10,p25,p50,p75,p90
162.0,16,2,9228.300000000001,10059.25,10591.0,11097.0,11602.5
162.0,16,3,9449.3,9823.5,10182.0,10595.5,11288.199999999999
162.0,16,4,7716.6,8289.5,8730.0,9246.5,9632.4
162.0,16,5,3992.6,4193.0,4521.0,5140.25,5776.7
162.0,16,6,3115.8,3508.5,3820.0,4270.0,4660.2
162.0,17,0,9873.2,13816.0,14753.0,15444.0,16490.0
162.0,17,1,16000.4,17720.0,18790.0,19583.0,20425.8
162.0,17,2,16737.2,18003.25,18926.5,19533.5,20677.6
162.0,17,3,15645.9,16908.0,17589.0,18004.5,18855.4
162.0,17,4,8625.2,10583.5,11087.0,11702.5,12228.9
162.0,17,5,4026.4,4231.25,4658.5,5385.25,5760.9
162.0,17,6,2989.6,3454.75,3839.5,4220.75,4623.3
162.0,18,0,5369.400000000001,10271.0,11106.0,11606.0,12027.2
162.0,18,1,11093.4,12921.0,13841.0,14303.0,15098.400000000001
162.0,18,2,11904.8,12954.25,13866.0,14315.25,15640.0
162.0,18,3,10958.2,12501.25,13067.0,13513.5,14135.8
162.0,18,4,6658.1,8110.75,8491.0,8802.75,9348.5
162.0,18,5,3673.4,4039.5,4310.0,5043.0,5607.2
162.0,18,6,2853.4,3317.0,3634.5,4043.5,4422.2
162.0,19,0,3882.0,5465.0,5722.0,6094.0,6377.400000000001
162.0,19,1,5692.8,6429.0,6979.0,7270.0,7749.400000000001
162.0,19,2,5931.4,6661.0,6955.5,7290.5,8039.4
162.0,19,3,6171.0,6687.25,6979.0,7265.5,7715.3
162.0,19,4,4699.4,5012.75,5354.5,5750.5,6183.9
162.0,19,5,2961.0,3336.5,3550.0,3881.5,4757.7
162.0,19,6,2190.0,2637.75,2955.0,3381.5,3782.6
162.0,20,0,2869.6,3248.0,3465.0,3685.0,3784.8
162.0,20,1,3430.0,3866.0,4041.0,4373.0,4492.8
162.0,20,2,3447.5,3959.0,4229.0,4499.0,4788.2
162.0,20,3,3727.4,4036.25,4244.5,4588.75,4727.7
162.0,20,4,3015.7,3237.5,3486.5,3776.5,3908.2
162.0,20,5,2191.8,2657.0,2827.5,3073.0,3442.9
162.0,20,6,1742.1,2134.75,2483.0,2818.0,3068.5
162.0,21,0,2008.4,2293.0,2447.0,2558.0,2697.2000000000003
162.0,21,1,2247.0,2563.0,2741.0,3009.0,3194.6
162.0,21,2,2545.0,2710.75,2862.0,3158.75,3325.7999999999997
162.0,21,3,2683.8,2857.5,3075.5,3269.0,3362.2
162.0,21,4,2456.3,2582.5,2711.5,2890.75,3071.9
162.0,21,5,1803.5,2136.25,2349.0,2547.0,2861.1
162.0,21,6,1477.7,1721.25,1965.5,2259.25,2393.7
162.0,22,0,1471.8,1690.0,1876.0,2019.0,2154.4
162.0,22,1,1707.8,1928.0,2183.0,2300.0,2409.4
162.0,22,2,1983.2,2131.25,2345.0,2477.75,2578.3
162.0,22,3,2114.5,2258.25,2469.5,2560.75,2755.0
162.0,22,4,2123.5,2277.25,2405.0,2620.75,2782.2
162.0,22,5,1618.8,1888.75,2136.5,2436.25,2558.1
162.0,22,6,1097.6000000000001,1245.25,1456.0,1618.25,1831.0
162.0,23,0,974.4,1169.0,1309.0,1387.0,1466.6000000000001
162.0,23,1,1208.4,1304.0,1440.0,1499.0,1655.4
162.0,23,2,1267.9,1410.0,1512.0,1660.0,1735.0
162.0,23,3,1396.1,1525.0,1631.0,1707.5,1817.0
162.0,23,4,1569.0,1629.75,1776.5,1950.0,2068.6
162.0,23,5,1338.1,1507.75,1605.5,1826.75,1951.7
162.0,23,6,724.5,860.5,979.5,1102.75,1195.3
163.0,0,0,146.2,178.0,209.0,253.0,295.20000000000005
163.0,0,1,201.0,246.0,334.0,381.0,410.8
163.0,0,2,251.4,278.5,409.0,452.75,484.4
163.0,0,3,265.4,301.25,402.5,473.0,503.7
163.0,0,4,303.9,336.75,468.0,540.25,602.4
163.0,0,5,434.4,521.5,602.5,650.75,732.1999999999999
163.0,0,6,386.4,426.75,517.0,595.75,718.4
163.0,1,0,45.2,56.0,68.0,80.0,96.4
163.0,1,1,52.0,67.0,82.0,99.0,111.20000000000002
163.0,1,2,62.5,74.75,103.5,127.0,140.39999999999998
163.0,1,3,68.0,90.0,122.5,134.75,156.7
163.0,1,4,86.0,103.75,146.5,165.25,190.6
163.0,1,5,162.2,188.5,226.5,255.0,291.7
163.0,1,6,176.2,188.0,231.5,253.25,283.9
163.0,2,0,28.2,32.0,41.0,48.0,56.800000000000004
163.0,2,1,31.2,38.0,42.0,50.0,55.800000000000004
163.0,2,2,36.2,43.0,52.0,60.0,69.0
163.0,2,3,35.1,43.0,53.0,58.0,75.39999999999999
163.0,2,4,38.1,46.0,60.0,74.25,84.8
163.0,2,5,74.2,86.75,109.5,120.0,137.29999999999998
163.0,2,6,76.0,88.0,104.0,122.0,141.0
163.0,3,0,18.0,20.0,24.0,27.0,31.0
163.0,3,1,17.2,20.0,24.0,29.0,33.800000000000004
163.0,3,2,16.1,20.0,25.5,31.25,37.9
163.0,3,3,21.1,26.75,32.0,38.0,43.9
163.0,3,4,28.0,34.0,39.0,45.5,53.699999999999996
163.0,3,5,48.2,54.75,63.0,69.5,78.0
163.0,3,6,49.0,53.75,61.0,67.25,81.69999999999999
163.0,4,0,23.0,27.0,36.0,44.0,46.0
163.0,4,1,17.0,23.0,35.0,40.0,42.800000000000004
163.0,4,2,21.0,23.0,32.0,38.0,42.9
163.0,4,3,24.0,27.0,33.0,39.0,44.8
163.0,4,4,26.0,29.0,36.5,42.25,47.0
163.0,4,5,38.1,45.0,52.0,60.25,66.9
163.0,4,6,44.1,48.0,53.0,59.25,66.9
163.0,5,0,47.0,56.0,64.0,74.0,78.80000000000001
163.0,5,1,56.4,62.0,68.0,76.0,81.80000000000001
163.0,5,2,53.2,60.5,67.0,76.25,83.0
163.0,5,3,55.300000000000004,62.5,71.5,82.5,89.0
163.0,5,4,56.0,62.75,68.5,78.25,86.0
163.0,5,5,37.1,47.5,59.0,72.25,80.69999999999999
163.0,5,6,35.0,44.0,53.5,62.0,68.69999999999999
163.0,6,0,179.6,199.0,220.0,239.0,252.40000000000003
163.0,6,1,202.2,221.0,234.0,260.0,275.0
163.0,6,2,214.4,233.0,254.0,275.25,286.9
163.0,6,3,224.1,235.25,251.0,267.25,276.7
163.0,6,4,202.3,211.25,227.0,245.0,253.0
163.0,6,5,97.50000000000001,120.5,140.5,157.25,175.89999999999998
163.0,6,6,96.1,114.75,128.0,141.25,162.29999999999998
163.0,7,0,399.8,557.0,628.0,744.0,794.2
163.0,7,1,550.0,605.0,671.0,784.0,835.4000000000001
163.0,7,2,558.5,612.75,693.0,794.0,829.7
163.0,7,3,561.2,585.5,690.0,775.0,832.7
163.0,7,4,471.0,521.0,586.0,668.75,722.9
163.0,7,5,217.3,250.75,284.5,323.25,339.9
163.0,7,6,172.70000000000002,220.25,251.5,289.25,337.5
163.0,8,0,759.4,1012.0,1096.0,1190.0,1236.2
163.0,8,1,1065.0,1146.0,1253.0,1317.0,1366.8
163.0,8,2,1073.1,1169.5,1247.5,1339.0,1400.6
163.0,8,3,1026.1,1125.0,1215.0,1263.75,1293.9
163.0,8,4,806.8,881.25,947.5,1012.0,1072.3
163.0,8,5,324.7,401.75,465.0,527.5,575.5
163.0,8,6,274.2,338.5,397.0,456.5,488.9
163.0,9,0,822.6,947.0,1065.0,1153.0,1211.2
163.0,9,1,917.4,1079.0,1167.0,1261.0,1307.8
163.0,9,2,965.2,1083.75,1211.0,1278.0,1317.0
163.0,9,3,944.5,1091.5,1197.0,1245.25,1309.9
163.0,9,4,813.6,927.75,1024.0,1090.75,1160.4
163.0,9,5,539.0,647.0,803.0,893.0,951.7
163.0,9,6,422.1,546.0,680.0,773.25,867.0
163.0,10,0,772.2,906.0,1007.0,1077.0,1198.8
163.0,10,1,823.8,968.0,1039.0,1110.0,1171.2
163.0,10,2,822.4,979.25,1072.0,1114.5,1189.8
163.0,10,3,833.5,960.5,1117.5,1208.25,1270.4
163.0,10,4,843.2,942.75,1084.5,1140.5,1204.2
163.0,10,5,703.7,892.5,1074.5,1225.25,1313.1
163.0,10,6,566.4,737.25,899.0,1001.0,1115.6999999999998
163.0,11,0,790.0,946.0,1002.0,1080.0,1249.0
163.0,11,1,848.8,1010.0,1123.0,1181.0,1252.8
163.0,11,2,880.7,1030.25,1124.0,1199.25,1246.8
163.0,11,3,860.6,1048.75,1150.5,1208.0,1300.7
163.0,11,4,962.5,1056.75,1151.5,1230.5,1338.7
163.0,11,5,919.8,1095.75,1223.5,1354.5,1586.8999999999999
163.0,11,6,691.5,913.0,1068.0,1202.75,1319.2
163.0,12,0,961.6,1106.0,1202.0,1319.0,1504.8
163.0,12,1,1044.6,1163.0,1288.0,1395.0,1506.6000000000001
163.0,12,2,1073.3,1208.5,1309.0,1386.5,1521.0
163.0,12,3,1063.1000000000001,1248.5,1335.5,1466.5,1556.2
163.0,12,4,1069.8,1218.0,1343.0,1436.25,1539.5
163.0,12,5,1066.4,1286.5,1432.5,1571.75,1852.9999999999998
163.0,12,6,877.0,1045.0,1249.5,1438.25,1550.3999999999999
163.0,13,0,1087.2,1216.0,1372.0,1540.0,1760.0000000000002
163.0,13,1,1205.6,1324.0,1523.0,1631.0,1797.6000000000001
163.0,13,2,1290.4,1418.75,1529.0,1679.25,1795.9
163.0,13,3,1225.5,1402.0,1527.5,1671.0,1787.3
163.0,13,4,1335.3,1472.25,1601.5,1698.75,1761.8
163.0,13,5,1092.8,1337.25,1546.5,1634.5,1905.6
163.0,13,6,910.9,1124.25,1245.5,1474.5,1655.5
163.0,14,0,1499.8,1628.0,1893.0,2081.0,2272.8
163.0,14,1,1657.8,1848.0,2006.0,2260.0,2387.6
163.0,14,2,1699.5,1866.75,2084.0,2243.25,2409.7
163.0,14,3,1615.3,1791.75,2027.0,2267.0,2386.4
163.0,14,4,1697.8,1893.25,2132.0,2343.5,2517.4
163.0,14,5,1343.3,1529.0,1821.0,1972.25,2360.2999999999997
163.0,14,6,1041.7,1264.75,1466.0,1765.25,1928.1
163.0,15,0,2045.0,2276.0,2600.0,2911.0,3031.8
163.0,15,1,2313.6,2634.0,2857.0,3175.0,3332.8
163.0,15,2,2274.5,2573.75,2872.5,3165.75,3338.8
163.0,15,3,2282.2,2537.0,2853.0,3073.75,3325.2999999999997
163.0,15,4,2319.2,2532.75,2876.5,3132.0,3376.5
163.0,15,5,1515.3,1880.0,2127.5,2392.25,2919.2
163.0,15,6,1270.3,1569.0,1751.0,2154.5,2374.9
163.0,16,0,2707.6,2883.0,3310.0,3642.0,3878.6
163.0,16,1,3143.4,3419.0,3674.0,3951.0,4147.6
163.0,16,2,3147.9,3362.75,3697.0,4079.5,4239.5
163.0,16,3,3114.0,3323.5,3652.0,4020.5,4274.5
163.0,16,4,2701.2000000000003,3035.25,3280.0,3651.75,3877.9
163.0,16,5,1861.7,2157.5,2488.5,2825.75,3501.3999999999996
163.0,16,6,1523.0,1699.5,2026.5,2420.25,3112.4999999999995
163.0,17,0,3777.0,4172.0,4687.0,5054.0,5331.0
163.0,17,1,4527.2,5072.0,5676.0,6139.0,6290.8
163.0,17,2,4815.6,5044.5,5785.5,6073.75,6324.2
163.0,17,3,4582.3,4811.25,5332.5,5630.75,5881.9
163.0,17,4,2958.0,3177.0,3563.5,3935.25,4276.7
163.0,17,5,1660.5,1962.5,2384.0,2673.25,3193.2999999999997
163.0,17,6,1426.6,1725.0,2007.0,2315.25,2659.0
163.0,18,0,1919.6000000000001,3467.0,3843.0,4231.0,4414.2
163.0,18,1,3529.6,4124.0,4587.0,4991.0,5128.8
163.0,18,2,3721.8,4162.0,4563.0,4913.5,5191.7
163.0,18,3,3792.3,4011.25,4376.5,4651.5,4966.7
163.0,18,4,2426.2,2619.5,2975.5,3201.5,3408.1
163.0,18,5,1412.2,1733.5,2129.5,2410.5,2719.7999999999997
163.0,18,6,1141.5,1409.25,1799.5,2157.75,2271.9
163.0,19,0,1362.4,2017.0,2271.0,2500.0,2614.2000000000003
163.0,19,1,1989.4,2351.0,2718.0,2862.0,3078.8
163.0,19,2,2075.8,2357.5,2667.5,2908.75,3019.1
163.0,19,3,2224.3,2332.75,2713.0,2883.75,3011.6
163.0,19,4,1735.3,1844.75,2057.5,2233.0,2355.2
163.0,19,5,1150.3,1473.0,1820.5,1975.25,2224.1
163.0,19,6,850.2,1107.0,1381.0,1531.5,1791.1
163.0,20,0,1051.0,1321.0,1584.0,1676.0,1763.8
163.0,20,1,1440.2,1596.0,1828.0,2007.0,2193.2000000000003
163.0,20,2,1407.0,1559.5,1842.5,2015.0,2161.7999999999997
163.0,20,3,1479.0,1624.75,1915.0,2049.25,2167.4
163.0,20,4,1245.1,1371.25,1552.5,1640.5,1749.4
163.0,20,5,913.2,1174.75,1387.5,1571.25,1704.1
163.0,20,6,626.2,797.5,951.0,1176.75,1362.9
163.0,21,0,750.6,1091.0,1269.0,1514.0,1654.6000000000004
163.0,21,1,1224.6,1332.0,1601.0,1782.0,2144.4000000000005
163.0,21,2,1275.3,1452.25,1601.5,1919.5,2323.3999999999996
163.0,21,3,1308.1,1500.5,1689.0,1957.25,2225.6
163.0,21,4,1235.4,1337.0,1521.5,1762.25,2048.7999999999997
163.0,21,5,986.1,1113.0,1273.0,1485.75,1661.1999999999998
163.0,21,6,630.3000000000001,739.0,817.5,986.0,1086.7
163.0,22,0,726.0,1043.0,1200.0,1382.0,1591.4
163.0,22,1,1094.0,1282.0,1513.0,1716.0,2070.2000000000003
163.0,22,2,1094.8,1342.25,1557.5,1867.0,2300.7999999999997
163.0,22,3,1183.1,1411.5,1708.0,2013.5,2424.1
163.0,22,4,1333.7,1440.5,1748.5,2182.5,2373.6
163.0,22,5,1184.5,1288.75,1521.5,1915.75,2139.6
163.0,22,6,609.6,643.0,789.5,910.0,1083.0
163.0,23,0,443.2,548.0,714.0,780.0,880.8000000000001
163.0,23,1,582.0,682.0,876.0,1001.0,1080.8000000000002
163.0,23,2,606.7,739.75,954.5,1023.5,1143.5
163.0,23,3,654.1,761.75,1012.5,1105.75,1332.8999999999999
163.0,23,4,874.2,959.0,1134.0,1258.5,1342.5
163.0,23,5,734.9,904.0,1077.5,1189.5,1403.2
163.0,23,6,377.5,476.75,568.0,614.0,739.0
164.0,0,0,128.4,150.0,170.0,203.0,239.40000000000015
164.0,0,1,149.4,182.0,205.0,225.0,246.60000000000002
164.0,0,2,167.1,195.5,221.5,253.0,280.7
164.0,0,3,178.20000000000002,228.75,254.5,300.0,318.8
164.0,0,4,211.2,267.25,318.5,366.0,381.5
164.0,0,5,360.0,423.75,478.0,512.75,582.9
164.0,0,6,305.2,365.5,443.0,472.25,533.7
164.0,1,0,46.2,54.0,69.0,82.0,94.80000000000001
164.0,1,1,39.6,50.0,66.0,77.0,86.4
164.0,1,2,54.0,63.75,77.0,89.5,110.69999999999999
164.0,1,3,50.900000000000006,69.25,93.5,107.0,125.39999999999999
164.0,1,4,80.2,90.75,115.0,130.5,145.7
164.0,1,5,169.3,190.0,217.0,240.25,259.0
164.0,1,6,150.5,175.0,216.5,242.5,288.6
164.0,2,0,21.2,27.0,33.0,39.0,55.20000000000004
164.0,2,1,18.2,25.0,30.0,35.0,38.0
164.0,2,2,23.200000000000003,26.0,32.0,40.5,47.9
164.0,2,3,27.1,33.0,42.0,47.0,49.0
164.0,2,4,37.1,42.75,56.5,66.25,80.0
164.0,2,5,96.0,106.75,130.5,151.25,163.5
164.0,2,6,89.0,108.0,117.0,135.0,163.0
164.0,3,0,12.0,15.0,19.0,23.0,27.800000000000004
164.0,3,1,11.0,13.0,17.0,19.0,22.800000000000004
164.0,3,2,13.0,15.75,18.0,23.0,25.9
164.0,3,3,13.0,15.75,18.0,24.0,28.0
164.0,3,4,20.0,22.75,25.0,30.0,34.0
164.0,3,5,44.0,53.75,59.5,73.25,83.6
164.0,3,6,44.0,57.5,66.5,79.5,90.8
164.0,4,0,16.2,20.0,24.0,28.0,34.800000000000004
164.0,4,1,21.0,24.0,27.0,30.0,34.60000000000001
164.0,4,2,18.1,24.0,28.0,31.25,33.9
164.0,4,3,19.0,24.75,29.0,35.0,38.0
164.0,4,4,24.0,27.75,33.5,37.0,41.9
164.0,4,5,32.0,34.75,43.0,48.25,55.0
164.0,4,6,33.0,36.0,42.5,51.0,62.699999999999996
164.0,5,0,44.8,53.0,60.0,66.0,74.80000000000001
164.0,5,1,54.2,63.0,73.0,84.0,88.80000000000001
164.0,5,2,62.0,66.0,75.5,84.25,90.0
164.0,5,3,59.0,67.0,74.0,80.25,86.9
164.0,5,4,53.300000000000004,65.0,70.0,76.0,84.9
164.0,5,5,38.1,45.0,52.0,56.0,65.0
164.0,5,6,28.0,32.0,37.0,43.25,51.49999999999999
164.0,6,0,188.0,237.0,281.0,303.0,317.6
164.0,6,1,259.6,279.0,301.0,326.0,339.6
164.0,6,2,254.2,263.5,300.5,323.25,330.0
164.0,6,3,236.3,263.5,279.0,307.0,319.0
164.0,6,4,215.1,226.75,246.0,260.25,271.9
164.0,6,5,74.2,85.0,90.0,103.0,117.9
164.0,6,6,60.0,65.75,76.0,86.0,95.8
164.0,7,0,453.6,806.0,918.0,998.0,1059.8
164.0,7,1,851.0,956.0,1060.0,1115.0,1161.2
164.0,7,2,830.0,937.5,1055.5,1110.25,1150.3
164.0,7,3,797.5,894.5,1011.0,1059.5,1091.5
164.0,7,4,592.0,708.0,810.0,881.75,914.7
164.0,7,5,201.3,224.5,246.0,265.0,280.9
164.0,7,6,167.1,177.75,195.0,211.25,228.9
164.0,8,0,805.8,1588.0,1717.0,1774.0,1888.0000000000002
164.0,8,1,1767.0,2037.0,2179.0,2247.0,2337.2000000000003
164.0,8,2,1828.4,2042.75,2147.5,2217.0,2308.9
164.0,8,3,1701.5,1895.75,2003.5,2109.25,2154.1
164.0,8,4,1000.7,1172.5,1216.0,1288.75,1378.9
164.0,8,5,277.3,317.75,360.5,413.0,438.5
164.0,8,6,209.70000000000002,238.5,299.0,326.5,347.79999999999995
164.0,9,0,998.0,1316.0,1378.0,1478.0,1523.4
164.0,9,1,1475.4,1566.0,1692.0,1756.0,1812.0
164.0,9,2,1484.0,1587.0,1658.5,1739.75,1803.4
164.0,9,3,1506.1,1561.75,1648.5,1722.5,1837.6
164.0,9,4,1074.3,1115.5,1189.0,1262.75,1300.4
164.0,9,5,431.5,516.5,601.5,657.5,687.0
164.0,9,6,375.0,414.25,472.5,531.0,587.6
164.0,10,0,888.2,1002.0,1063.0,1114.0,1170.2
164.0,10,1,1005.2,1106.0,1166.0,1226.0,1264.6
164.0,10,2,1052.2,1090.75,1142.0,1215.25,1258.8
164.0,10,3,1033.3,1134.5,1183.5,1236.0,1313.8
164.0,10,4,982.0,1032.75,1094.5,1130.5,1218.1
164.0,10,5,661.2,768.75,891.0,928.5,1000.4
164.0,10,6,591.1,663.0,714.0,772.5,844.0
164.0,11,0,939.8,989.0,1050.0,1099.0,1142.6000000000001
164.0,11,1,984.4,1061.0,1121.0,1168.0,1235.8
164.0,11,2,1038.4,1075.0,1146.0,1182.25,1229.0
164.0,11,3,1036.7,1099.0,1159.0,1232.75,1291.9
164.0,11,4,1035.3,1096.75,1159.5,1232.75,1283.0
164.0,11,5,865.0,963.75,1078.0,1181.75,1248.8
164.0,11,6,730.4,817.75,895.0,958.5,1008.7
164.0,12,0,993.4,1062.0,1112.0,1170.0,1282.8
164.0,12,1,1100.4,1166.0,1233.0,1270.0,1315.6000000000001
164.0,12,2,1146.3,1203.75,1263.5,1314.75,1380.0
164.0,12,3,1157.6,1202.75,1252.5,1327.0,1370.7
164.0,12,4,1177.0,1240.0,1296.0,1359.0,1430.8
164.0,12,5,957.3,1079.0,1240.0,1342.0,1425.3
164.0,12,6,826.3,942.25,1020.0,1068.75,1172.8
164.0,13,0,1109.0,1149.0,1205.0,1330.0,1424.6000000000001
164.0,13,1,1226.8,1278.0,1341.0,1449.0,1488.4
164.0,13,2,1286.4,1356.75,1442.5,1514.25,1618.3
164.0,13,3,1291.3,1382.75,1474.5,1549.25,1588.2
164.0,13,4,1343.5,1394.0,1479.0,1563.75,1602.7
164.0,13,5,1057.3,1192.0,1344.0,1475.75,1594.6
164.0,13,6,881.1,989.5,1080.5,1168.25,1257.5
164.0,14,0,1307.2,1380.0,1467.0,1620.0,1782.8000000000002
164.0,14,1,1481.0,1532.0,1675.0,1760.0,1793.2
164.0,14,2,1494.2,1550.75,1697.5,1770.25,1877.8
164.0,14,3,1543.2,1579.5,1659.5,1842.0,1938.3
164.0,14,4,1540.4,1637.5,1737.5,1837.75,1908.0
164.0,14,5,1097.2,1210.0,1372.0,1494.0,1586.2
164.0,14,6,876.4,1022.0,1089.5,1207.75,1259.7
164.0,15,0,1744.4,1872.0,2053.0,2149.0,2276.8
164.0,15,1,1951.6,2037.0,2269.0,2385.0,2467.2
164.0,15,2,2002.1,2114.25,2290.5,2489.75,2557.6
164.0,15,3,2054.3,2162.0,2319.0,2482.75,2572.0
164.0,15,4,1989.2,2114.0,2244.5,2368.5,2465.7
164.0,15,5,1169.2,1334.75,1464.5,1652.5,1733.6
164.0,15,6,945.9,1038.5,1090.5,1205.5,1266.9
164.0,16,0,2382.2,2481.0,2685.0,2868.0,2996.8
164.0,16,1,2682.2,2821.0,3005.0,3282.0,3358.2000000000003
164.0,16,2,2682.6,2794.0,3022.0,3247.75,3359.4
164.0,16,3,2674.9,2812.0,2956.0,3067.25,3331.5
164.0,16,4,2421.4,2526.0,2723.5,2847.5,2964.6
164.0,16,5,1200.5,1299.5,1468.5,1583.5,1712.8
164.0,16,6,936.3000000000001,1052.5,1152.5,1244.0,1305.1
164.0,17,0,2746.6,3385.0,3539.0,3706.0,3906.0
164.0,17,1,3729.8,4070.0,4268.0,4534.0,4693.8
164.0,17,2,3885.6,4112.25,4320.5,4481.25,4724.4
164.0,17,3,3686.3,3905.25,4099.5,4218.25,4475.0
164.0,17,4,2584.5,2755.5,2987.0,3172.25,3323.4
164.0,17,5,1109.7,1231.5,1390.0,1585.5,1662.3
164.0,17,6,926.9,970.0,1059.5,1172.75,1269.0
164.0,18,0,1514.2,2335.0,2512.0,2645.0,2754.8
164.0,18,1,2586.4,2916.0,3153.0,3255.0,3410.2000000000003
164.0,18,2,2802.1,2936.75,3162.0,3330.0,3522.7
164.0,18,3,2724.4,2921.0,3048.5,3230.75,3301.6
164.0,18,4,2079.4,2207.0,2400.5,2513.25,2634.2
164.0,18,5,1149.5,1266.5,1409.0,1548.5,1624.0
164.0,18,6,826.3,938.25,993.5,1099.75,1159.3
164.0,19,0,1078.2,1422.0,1504.0,1554.0,1626.6000000000001
164.0,19,1,1548.6,1706.0,1821.0,1960.0,2060.4
164.0,19,2,1652.2,1783.0,1848.0,2004.5,2116.7
164.0,19,3,1714.7,1805.75,1904.5,2035.75,2157.1
164.0,19,4,1528.9,1659.5,1789.0,1917.0,1965.0
164.0,19,5,1062.9,1213.0,1310.5,1494.5,1584.1
164.0,19,6,704.4,779.75,830.0,897.0,966.4
164.0,20,0,837.4000000000001,1075.0,1138.0,1216.0,1266.4
164.0,20,1,1101.0,1274.0,1336.0,1419.0,1517.2
164.0,20,2,1190.7,1272.5,1374.5,1439.75,1539.0
164.0,20,3,1254.9,1329.5,1418.5,1504.75,1601.1
164.0,20,4,1139.6,1246.5,1351.5,1449.75,1545.8
164.0,20,5,802.1,906.5,1003.5,1138.25,1223.5
164.0,20,6,571.4,631.75,695.5,761.25,794.3
164.0,21,0,693.6,860.0,907.0,961.0,1016.2
164.0,21,1,963.6,1011.0,1086.0,1134.0,1190.8000000000002
164.0,21,2,991.0,1029.25,1086.5,1179.5,1228.8
164.0,21,3,1004.4,1058.75,1125.0,1219.0,1337.0
164.0,21,4,925.2,1008.0,1064.5,1162.75,1249.2
164.0,21,5,720.1,776.5,873.5,973.5,1042.5
164.0,21,6,523.1,554.75,632.0,681.5,750.9
164.0,22,0,485.2,585.0,648.0,728.0,765.8000000000001
164.0,22,1,608.4,737.0,789.0,857.0,912.6
164.0,22,2,686.4,766.0,821.0,885.5,928.8
164.0,22,3,746.4,831.5,876.0,964.25,1004.9
164.0,22,4,726.3000000000001,847.0,967.5,1042.0,1108.3
164.0,22,5,754.3,797.5,844.0,917.75,1034.0
164.0,22,6,415.1,475.0,517.0,560.75,633.3
164.0,23,0,322.8,384.0,444.0,481.0,508.00000000000006
164.0,23,1,402.2,442.0,511.0,558.0,606.6
164.0,23,2,454.1,505.25,555.0,602.75,651.9
164.0,23,3,500.5,562.5,632.0,681.0,727.9
164.0,23,4,623.8,718.75,802.5,877.75,960.5
164.0,23,5,571.0,687.5,767.5,838.75,928.9
164.0,23,6,270.40000000000003,309.0,354.0,385.0,420.5
166.0,0,0,153.0,165.0,183.0,200.0,221.20000000000002
166.0,0,1,136.6,162.0,183.0,206.0,228.4
166.0,0,2,143.5,166.25,185.5,224.75,241.9
166.0,0,3,156.4,179.75,201.0,228.5,245.39999999999998
166.0,0,4,164.1,199.75,220.0,256.25,272.0
166.0,0,5,235.0,249.75,290.0,315.75,357.7
166.0,0,6,202.3,222.0,264.5,288.0,337.6
166.0,1,0,52.0,60.0,67.0,80.0,90.4
166.0,1,1,48.8,56.0,65.0,75.0,86.0
166.0,1,2,54.300000000000004,59.0,70.5,80.0,94.9
166.0,1,3,52.300000000000004,62.5,72.0,79.0,86.6
166.0,1,4,58.400000000000006,73.25,83.5,94.0,109.5
166.0,1,5,93.0,102.75,115.0,132.0,147.7
166.0,1,6,89.60000000000001,102.75,114.5,126.0,139.5
166.0,2,0,28.2,33.0,39.0,43.0,47.800000000000004
166.0,2,1,31.0,35.0,41.0,45.0,53.0
166.0,2,2,31.1,36.0,44.0,50.0,54.0
166.0,2,3,33.0,38.0,45.5,53.5,60.9
166.0,2,4,35.1,40.25,50.0,57.0,66.8
166.0,2,5,54.0,62.75,70.0,80.25,87.8
166.0,2,6,46.0,56.5,68.0,77.5,86.0
166.0,3,0,37.0,42.0,47.0,53.0,57.60000000000001
166.0,3,1,39.4,46.0,52.0,60.0,67.80000000000001
166.0,3,2,41.0,47.75,55.0,62.25,66.0
166.0,3,3,41.300000000000004,51.0,55.0,62.0,69.9
166.0,3,4,45.5,55.75,64.0,69.0,74.8
166.0,3,5,40.0,45.75,55.0,62.0,69.0
166.0,3,6,36.400000000000006,44.0,51.0,57.0,61.8
166.0,4,0,66.8,83.0,92.0,100.0,111.60000000000001
166.0,4,1,85.2,93.0,101.0,110.0,117.80000000000001
166.0,4,2,82.1,95.0,102.5,113.0,119.0
166.0,4,3,79.0,93.0,107.0,117.75,127.69999999999999
166.0,4,4,87.1,97.5,104.5,113.25,122.9
166.0,4,5,56.0,62.5,71.5,80.25,86.0
166.0,4,6,46.1,53.0,59.5,66.5,72.8
166.0,5,0,216.2,269.0,285.0,304.0,313.8
166.0,5,1,277.8,287.0,303.0,316.0,329.40000000000003
166.0,5,2,286.1,306.75,321.5,335.5,353.8
166.0,5,3,275.2,289.25,309.0,320.75,330.9
166.0,5,4,257.4,271.0,284.0,304.0,311.0
166.0,5,5,116.2,128.75,132.0,142.25,155.8
166.0,5,6,88.0,95.25,109.0,114.25,130.8
166.0,6,0,559.4,709.0,763.0,830.0,875.4000000000001
166.0,6,1,745.6,795.0,854.0,900.0,934.6
166.0,6,2,773.1,833.0,873.5,920.25,964.6
166.0,6,3,749.2,801.0,854.5,898.75,942.5
166.0,6,4,686.1,751.25,791.0,839.0,853.0
166.0,6,5,273.2,289.5,312.0,327.25,359.9
166.0,6,6,186.9,209.5,221.5,232.75,251.8
166.0,7,0,911.8,1453.0,1866.0,2045.0,2192.0
166.0,7,1,1476.4,1692.0,2051.0,2229.0,2312.2
